"name","registrationNumber","workplaceName","workplaceDepartment","workplaceAddress"
"MUDr. Dana Ondrová, MBA, Ph.D.","5138022168","Ústav pro péči o matku a dítě","Gynekologické oddělení","Podolské nábřeží 157, 14700 Praha 47"
"doc. MUDr. Michal Otčenášek, CSc.","1142714172","ISCARE a.s.","Centrum gynekologie( GynCentrum)","Českomoravská 2510/19, 19000 Praha 9"
"doc. MUDr. Michal Otčenášek, CSc.","1142714172","G-Innova s.r.o.","Gynekologie, urogynekologie","Zenklova 340/22, 18000 Praha 8"
"MUDr. Martin Pán","1134196165","JMS medical s.r.o.","Jívanská 634/4, 19300 Praha 913",
"MUDr. Martin Pán","1134196165","Oblastní nemocnice Mladá Boleslav, a.s., nemocnice Středočeského kraje","gynekologicko-porodnické","třída Václava Klementa 147, 29301 Mladá Boleslav 1"
"MUDr. Šárka Pánová","5146863176","JMS medical s.r.o.","Jívanská 634/4, 19300 Praha 913",
"doc. MUDr. Antonín Pařízek","1128203159","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Zlatko Pastor","1129599160","Fakultní nemocnice v Motole","gynekologicko-porodnická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Andrea Pašková, Ph.D.","5147143176","ISCARE a.s.","asistované reprodukce","Jankovcova 1569/2c, 17000 Praha 7"
"MUDr. Andrea Pašková, Ph.D.","5147143176","CARE MEDICO s.r.o.","Sokolovská 131/86, 18600 Praha 86",
"MUDr. Andrea Pašková, Ph.D.","5147143176","UROGYN MEDICO s.r.o.","urologie","Šumperská 652, 19000 Praha 9"
"MUDr. Andrea Pašková, Ph.D.","5147143176","UROGYN MEDICO s.r.o.","gynekologie a porodnictví, urologie","Wilsonova 301/10, 12000 Praha 2"
"doc. prof. MUDr. David Pavlišta, Ph.D.","1138627169","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Bohuslav Pazderník","1114327147","MUDr. Bohuslav Pazderník, gynekologická ambulance","Plovdivská 3426 / 7 , 14300 Praha 412",
"MUDr. Luděk Pelíšek","1134292165","Nemocnice Na Homolce","gynekologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Helena Pelišová","5125685156","Oborová zdravotní pojišťovna zaměstnanců bank, pojišťoven a stavebnictví","Roškotova 1225/1, 14000 Praha 4",
"MUDr. Helena Pelišová","5125685156","Canadian Medical s.r.o.","Sokolovská 192/79, 18000 Praha 8",
"MUDr. Jan Petránek","1118214151","MUDr. Jan Petránek","gynekologie a porodnictví","Újezd 394/39, 11800 Praha 011"
"MUDr. Jaroslav Pihrt","1115207148","PULS, s.r.o.","Zdravotní středisko VŠ - gynekologie","Václavkova 169/1, 10600 Praha 106"
"MUDr. Petr Pícha","1121884154","MUDr. PETR PÍCHA","Českomoravská 2510/19, 19000 Praha 9",
"MUDr. Petr Pícha","1121884154","GynCentrum, spol. s r.o.","Gynekologie a porodnictví","Šustova 1930, 14800 Praha 414"
"MUDr. Tomáš Pichlík","1151278181","3. Lékařská fakulta Univerzity Karlovy","Gynekologicko-porodnická klinika","Ruská 87, 10000 Praha 10"
"MUDr. Tomáš Pichlík","1151278181","Fakultní nemocnice Královské Vinohrady","Gynekologicko-porodnická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Iva Piková","5115672148","Gynaecom, s.r.o.","gynekologie","Pod Krčským lesem 18, 14200 Praha 411"
"MUDr. Michael Pipka","1123537155","GYN-STOM s.r.o.","Gynekologická ambulance","Květnového vítězství 123, 14900 Praha 415"
"MUDr. Zuzana Pleváková","5150059179","Unica Prague s.r.o","gynekologie","Office Park Nové Butovice 2557/12, 15800 Praha 58"
"MUDr. Zuzana Pleváková","5150059179","P&P GynCare s.r.o","gynekologie","Plzeňská 49, 25219 Rudná u Prahy"
"MUDr. Marek Pluta","1141255171","Fakultní nemocnice v Motole","gynekologicko-porodnická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Marek Pluta","1141255171","Univerzita Karlova v Praze","2. lékařská fakulta - děkanát","V Úvalu 84, 15006 Praha 5"
"MUDr. Petr Podroužek, CSc.","1119656152","EUC Klinika Plzeň s.r.o.","Denisovo nábřeží 4, 30100 Plzeň 1",
"MUDr. Petr Podroužek, CSc.","1119656152","EUC Laboratoře s.r.o.","Klinická biochemie","Palackého 720/5, 11000 Praha 1"
"MUDr. Eduard Podzemný","1129781160","ImunoGen s.r.o.","gynekologie","Údolní 316/94, 14200 Praha 411"
"MUDr. Eduard Podzemný","1129781160","Fakultní Thomayerova nemocnice","Gynekologicko-porodnické oddělení","Vídeňská 800, 14059 Praha 4"
"MUDr. Karel Pohl","1129596160","ISCARE a.s.","Centrum gynekologie( GynCentrum)","Českomoravská 2510/19, 19000 Praha 9"
"MUDr. Karel Pohl","1129596160","GynPohl s.r.o.","Lidická 277, 27801 Kralupy nad Vltavou 1",
"MUDr. Martina Pojarová","5162600190","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Martina Pojarová","5162600190","1. lékařská fakulta Univerzity Karlovy","Kateřinská 1660/32, 12108 Praha 2",
"MUDr. Martina Pojarová","5162600190","Remedis, s.r.o.","gynekologie, ortopedie, RDG","Táborská 325/57, 14000 Praha 4"
"MUDr. Hana Pokorná","5146957176","Clinicus Praha s.r.o.","Ostrovského 253/3, 15000 Praha 5",
"MUDr. Šárka Pokorná","5156124172","Fakultní Thomayerova nemocnice","Gynekologicko-porodnické oddělení","Vídeňská 800, 14059 Praha 4"
"MUDr. Šárka Pokorná","5156124172","MUDr. Miroslav Bělostík s.r.o.","ambulantní péče- gynekologie a porodnictví","Wagnerovo nám. 1541, Beroun, 26601 Beroun 1"
"MUDr. Šárka Pokorná","5156124172","Gynmedic GP s.r.o.","Praktický lékař - gynekolog","Žufanova 1114, 16300 Praha 618"
"MUDr. Jindřich Polák","1118006151","MED-BANK Praha CZ s.r.o.","Ordinace Praha 1","Ravoluční 19, 11000 Praha 1"
"MUDr. Monika Poláková","5142880172","GENNET, s.r.o.","Gynekologie","Kostelní 9/292, 17000 Praha 7"
"MUDr. Petra Polášková","5153943183","FertilityPort Prague s.r.o.","Smrčkova 2485/4, 18000 Praha 8",
"MUDr. Renata Poncová","5162426190","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Petr Popelka","1134351165","Nemocnice Na Homolce","gynekologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Aleš Prokopenko","1129474160","MUDr. Aleš Prokopenko","Gynekologicko porodnická praxe","Senovážné náměstí 5/1463, 11000 Praha 1"
"MUDr. Alena Prokšová","5131195161","MUDr. Alena Prokšová, Privátní praxe gynekologická","gynekologie a porodnictví","Olšanská 2666/7, 13000 Praha 3"
"MUDr. Jindřiška Příhonská","5133927164","Samostatná ordinace gynekologa, s.r.o.","gynekologie","Běloveská 656, 19900 Praha 99"
"MUDr. Miloslav Ptáček","1136342167","MEDIVA s.r.o.","Jeremiášova 2722/2b, 15500 Praha 515",
"MUDr. Pavel Pumpr","1117930151","Unilabs Diagnostics k.s.","Evropská 2589/33B, 16000 Praha 6",
"MUDr. Pavel Pumpr","1117930151","GYN - CYT Jindř.Hradec s.r.o","laboratoř cytologie","U Nemocnice 380/III., 37701 Jindřichův Hradec 1"
"MUDr. Jana Racková","5150993180","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Jana Racková","5150993180","Gynovum s.r.o.","Na Dolejšku 286, 25087 Mochov",
"MUDr. Jana Racková","5150993180","GYNEM, s.r.o.","Pod Náměstím 135/1, 18200 Praha 82",
"MUDr. Miroslav Rákosník","1114383147","","gynekologie","Palackého 5, 11000 Praha 1"
"MUDr. Jan Rapsa","1153808183","EUROPE IVF International s.r.o.","Nad Výšinkou 2868/2, 15000 Praha 5",
"MUDr. Karel Rauš","1137440168","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Eva Raušová","5140189170","Gynevra Medical s.r.o.","Evropská 1691/35, 16000 Praha 6",
"MUDr. Alexandra Regendová","5165030193","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Ivan Reich","1119042152","MEDIVA gyn. ambulance","Vodičkova 9/730, 11000 Praha 1",
"MUDr. Lenka Reiterová","5154145183","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Mgr. Prokop Remeš","1119184152","Psychiatrická nemocnice Bohnice","Ústavní 91, 18100 Praha 81",
"prof. MUDr. Lukáš Rob, CSc.","1127060158","Fakultní nemocnice Královské Vinohrady","Gynekologicko-porodnická klinika","Šrobárova 50, 10000 Praha 10"
"prof. MUDr. Helena Robová","5136967167","GYNPRAXE s.r.o.","gynekoligie a porodnictví","Antala Staška 1670/80, 14000 Praha 4"
"prof. MUDr. Helena Robová","5136967167","Fakultní nemocnice Královské Vinohrady","Gynekologicko-porodnická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Ivan Ročárek","1127308158","Program H plus, s.r.o.","Kartouzská 3274/10, 15000 Praha 5",
"MUDr. Monika Rohlenová","5138929169","MediStar, s.r.o.","Slavíkova 1608/15, 12000 Praha 2",
"MUDr. Jiří Rohlíček","1126058157","MUDr. Jiří Rohlíček, AKUR","Šatrova 798 / 8 , 14200 Praha 411",
"MUDr. Tamara Röhrichová","5131871162","Gyo s.r.o.","Gynekologická a porodnická ordinace","Dukelských hrdinů 406/23, 17000 Praha 7"
"doc. MUDr. Lubomír Rotta, CSc.","1112678145","Soukromá praxe","Mikovcova 4, 12000 Praha 2",
"MUDr. Markéta Roučková","5144377173","Nemocnice Na Homolce","gynekologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Miroslav Rozprávka","1129628160","MUDr. Miroslav Rozprávka","Gynekologie a porodnictví","Hostinského 1533/4, 15500 Praha 515"
"MUDr. Pavol Rozprávka","1132451163","PolyClinic s.r.o.","Klinika laserové gynekologie","Hostinského 1533/4, 15500 Praha 515"
"MUDr. Bohdana Rozsypalová","5140424170","Gynthea Čimice s.r.o.","Gynekologie a porodnictví","Tišická 396/1, 18100 Praha 81"
"MUDr. Lenka Rűcková","5148946178","GONA spol.s r.o.","Nestátní zdravotnické zařízení","Národní 25, 11000 Praha 1"
"MUDr. Sabina Růžková","5148197177","GENNET, s.r.o.","fetální medicíny","Kostelní 9, 17000 Praha 7"
"MUDr. Tomáš Řádek","1124491156","MUDr. Tomáš Řádek, gynekologie a porodnictví","Gynekologická ordinace","Jílovská 1163 / 69 , 14200 Praha 411"
"MUDr. Martina Řeháčková","5159312188","Fakultní nemocnice Královské Vinohrady","Gynekologicko-porodnická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Eva Řezáčová","5118999151","Gynzde s.r.o.","gynekologie a porodnictví","Ukrajinská 900/11, 10100 Praha 101"
"MUDr. Jitka Řezáčová","5127531158","Ústav pro péči o matku a dítě","Gynekologické oddělení","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Karel Řežábek, CSc.","1123429155","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Karel Řežábek, CSc.","1123429155","UNICA Prague s.r.o.","Bucharova 2657/12, 15800 Praha 58",
"MUDr. Karel Řežábek, CSc.","1123429155","1. lékařská fakulta Univerzity Karlovy","Kateřinská 1660/32, 12108 Praha 2",
"MUDr. Jan Sadílek","1141022171","Almeda, a.s., Nemocnice Neratovice","Gynekologicko-porodnické oddělení","Alšova 462, 27711 Neratovice"
"MUDr. Jan Sadílek","1141022171","GynHelp, s.r.o., Gynekologie a porodnictví - sídlo","Pod Školou 556, 25065 Líbeznice",
"MUDr. Jan Sadílek","1141022171","GynHelp, s.r.o., Gynekologie a porodnictví - provozovna","Tenisová 981, 10200 Praha 102","274 863 800"
"MUDr. Martin Samec","1149509179","Fakultní nemocnice Královské Vinohrady","Gynekologicko-porodnická klinika","Šrobárova 50, 10000 Praha 10"
" Natalia Saveleva","5162813173","EUROPE IVF International s.r.o.","Gynekologie","Evropská 859/115a, 16000 Praha 6"
"MUDr. Borek Sehnal, Ph.D.","1136546167","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Borek Sehnal, Ph.D.","1136546167","Fakultní nemocnice Královské Vinohrady","Gynekologicko-porodnická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Kamila Sejkorová","5164263190","Fakultní Thomayerova nemocnice","Gynekologicko-porodnické oddělení","Vídeňská 800, 14059 Praha 4"
"MUDr. Tomáš Sever","1121850154","Fakultní Thomayerova nemocnice","Gynekologicko-porodnické oddělení","Vídeňská 800, 14059 Praha 4"
"MUDr. Veronika Simonová","5146273175","Fakultní nemocnice Královské Vinohrady","Gynekologicko-porodnická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Jana Skřenková","5126607157","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Jan Sládeček","1114441147","Dopravní zdravotnictví a.s.","Italská 560/37, 12143 Praha 2",
"MUDr. Miroslava Sládková","5154847181","Nemocnice Nymburk s.r.o.","gynekologicko-porodnické","Boleslavská 425, 28802 Nymburk 2"
"MUDr. Miroslava Sládková","5154847181","Dopravní zdravotnictví a.s.","Gynekologická ambulance","Boleslavská,1854, Nymburk, 28802 Nymburk 2"
"MUDr. Miroslava Sládková","5154847181","GYN-FEM sro.","Gynekologická ambulance","Nad Olšinami 5, 10000 Praha 10"
"prof. MUDr. Jiří Sláma, Ph.D.","1146578176","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Ivana Slapničková","5135971166","GYNEKOLOGIE ČERNÝ MOST s.r.o.","Gynekologie","Generála Janouška 902/17, 19800 Praha 98"
"MUDr. Vítězslav Slavík","1111858144","Cytologická laboratoř a Gynekologická ambulance (CGOP, s. r. o.)","Vocelova 603/5, 12000 Praha 2",
"MUDr. Alena Slívová","5120229152","","Pražská správa soc.zab.","Olšanská 7, 13000 Praha 3"
"MUDr. Petra Sluková","5144258173","GYNBRA,s.r.o.","gynekologická ordinace","Železnobrodská 765, 19700 Praha 97"
"MUDr. Dagmar Smetanová, CSc.","5131020161","GENNET, s.r.o.","Gynekologie","Kostelní 9/292, 17000 Praha 7"
"MUDr. Jan Smrčina","1153771183","FertilityPort Prague s.r.o.","Smrčkova 2485/4, 18000 Praha 8",
"MUDr. Roman Soldán","1133561164","Pro Gyn s.r.o","Společnost pro gynekologickou a porodnickou péči","Běloveská 656 , 19000 Praha 9"
"MUDr. Ondřej Sosna, Ph.D.","1153826174","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Helena Součková","5142975172","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Gynekologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Silvie Staňková Chromjáková","5151496181","Fakultní Thomayerova nemocnice","Gynekologicko-porodnické oddělení","Vídeňská 800, 14059 Praha 4"
"MUDr. Alexandra Stará","5119839152","MediStar, s.r.o.","Slavíkova 1608/15, 12000 Praha 2",
"MUDr. Miroslav Starý","1142492172","MUDr. Miroslav STARÝ","gynekologie a porodnictví","Zárubova 498/31, 14200 Praha 411"
"MUDr. Miroslav Starý","1142492172","Gynekologie Zárubova s.r.o.","Zárubova 498/31, Kamýk, 14200 Praha 411",
"MUDr. Zdeněk Stránský","1123292155","MUDr. Zdeněk Stránský","gynekologie a porodnictví","K Libuši 57/30, 14800 Praha 414"
"MUDr. Zdeněk Stránský","1123292155","MUDr. Zdeněk Stránský","gynekologie a porodnictví","Sokolovská 810/304, 19000 Praha 9"
"MUDr. Marie Strunová","5155776172","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Daniel Struppl, MBA, Ph.D.","1133470164","ISCARE a.s.","Centrum gynekologie( GynCentrum)","Českomoravská 2510/19, 19000 Praha 9"
"MUDr. Daniel Struppl, MBA, Ph.D.","1133470164","ISCARE a.s.","Českomoravská 2510/19, 19000 Praha 9",
"MUDr. Robert Středa, Ph.D.","1136509167","Nemocnice Pardubického kraje, a.s., Pardubická nemocnice","Porodnicko - gynekologická klinika","Kyjevská 44, 53003 Pardubice 3"
"MUDr. Robert Středa, Ph.D.","1136509167","MUDr. Robert Středa gynekologie s.r.o.","Gynekologie a porodnictví - ambulantní péče( ordinace č. 1 a č. 2)","Masarykovo nám. 2667, 53002 Pardubice 2"
"MUDr. Robert Středa, Ph.D.","1136509167","PRONATAL s.r.o.","PRONATAL Sanatorium","Na dlouhé mezi 12/4, 14300 Praha 412"
"MUDr. Daniela Suchá","5158771186","Fakultní Thomayerova nemocnice","Gynekologicko-porodnické oddělení","Vídeňská 800, 14059 Praha 4"
"MUDr. Jiří Svárovský","1115231148","MEDFEM, s.r.o.","Žufanova 1114, 16300 Praha 618",
" Jelena Svjatkina","5153768168","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
" Jelena Svjatkina","5153768168","DIMALS s.r.o.","Peroutkova 570/83, 15800 Praha 58",
"doc. MUDr. Bohuslav Svoboda, CSc.","1111639144","Gynekologická klinika 3.LF UK a ÚVN Střešovice","U Vojenské nemocnice 1200, 16902 Praha 6",
"MUDr. Pavla Svobodová, Ph.D.","5144067173","Fakultní nemocnice Královské Vinohrady","Gynekologicko-porodnická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Pavla Svobodová, Ph.D.","5144067173","Ústřední vojenská nemocnice - Vojenská fakultní nemocnice Praha","Gynekologie","U Vojenské nemocnice 1200, 16902 Praha 6"
"MUDr. Petr Šafář, CSc.","1130513161","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Ivan Šach","1118318151","Gynekologická ambulance","Křižíkova 209/ 51, 18000 Praha 8",
"MUDr. Olga Šebestová","5148997178","Gynecol s.r.o.","gynekologie a porodnictví ambulantně","Chlumova 713/20, 13000 Praha 3"
"MUDr. Olga Šebestová","5148997178","Gynecol, s.r.o.","Náměstí W. Churchilla 1800/2, 13000 Praha 3",
"MUDr. Jarmila Šenkýřová","5155202183","Fakultní nemocnice Královské Vinohrady","Gynekologicko-porodnická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Alena Šestinová","5156382184","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Alena Šestinová","5156382184","GENNET, s.r.o.","Na Poříčí 26, 11000 Praha 1",
"MUDr. Věra Šídlová","5131276161","Nemocnice Na Homolce","gynekologie","Roentgenova 2, 15030 Praha 5"
"MUDr. Patrik Šimják, Ph.D.","1157856188","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Patrik Šimják, Ph.D.","1157856188","UROGYN MEDICO s.r.o.","gynekologie a porodnictví, urologie","Wilsonova 301/10, 12000 Praha 2"
"MUDr. Jiří Škultéty","1152870182","JST Medical Pro, s.r.o.","Ovenecká 512/24, 17000 Praha 7",
"MUDr. Pavel Šmeral","1141439171","GYNEKOLOGIE CHODOV s.r.o.","gynekologie a porodnictví","Šustova 1930/2, 14800 Praha 414"
"MUDr. Ivana Špálová","5130911161","Fakultní nemocnice v Motole","gynekologicko-porodnická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Adriana Šťastná","5137996168","CLINICUM a.s.","Gynekologická ambulance","Sokolovská 304, 19000 Praha 9"
"MUDr. Jan Šulc","1124548156","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"doc. MUDr. Kamil Švabík, Ph.D.","1142434172","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"doc. MUDr. Kamil Švabík, Ph.D.","1142434172","1. lékařská fakulta Univerzity Karlovy","Kateřinská 1660/32, 12108 Praha 2",
"MUDr. Lucie Švabíková, Ph.D.","5155778176","Všeobecná fakultní nemocnice v Praze","Gynekologicko-porodnická klinika VFN a 1. LF UK","Apolinářská 18, 12000 Praha 2"
"MUDr. Lucie Švabíková, Ph.D.","5155778176","Prague Fertility Centre s.r.o.","Sokolovská 810/304, 19000 Praha 9",
"MUDr. Lukrécia Tatárová","5145884175","MEDFEM, s.r.o.","Žufanova 1114, 16300 Praha 618",
"MUDr. Otakar Tesař","1122312154","MEDA spol. s r.o.","Gynekologie, porodnictví a sexuologie","Budínova 67/ 2, 18000 Praha 8"
"MUDr. Otakar Tesař","1122312154","COP plus s.r.o.","Gynekologie","Klapkova 3/26, 18000 Praha 8"
"MUDr. Zdeněk Tesař, CSc.","1123149155","Zdeněk Tesař, s.r.o.","gynekologie a porodnictví","Ohmova 271, 10900 Praha 111"
"MUDr. Lukáš Tichý","1159468185","ISCARE a.s.","Českomoravská 2510/19, 19000 Praha 9",
"MUDr. Karel Tikovský","1135387166","Fakultní nemocnice Královské Vinohrady","Gynekologicko-porodnická klinika","Šrobárova 50, 10000 Praha 10"
"MUDr. Petr Tiso, MBA","1136371167","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Miroslav Tobrman","1130780161","EGK, s.r.o.","jednodenní péče - gynekologie, chirurgie, ortopedie, plastická chirurgie","Luční 2776/7a, 13000 Praha 3"
"MUDr. Miroslav Tobrman","1130780161","GYNEA, s.r.o.","Gynekolog","Údolní 316/94, 14200 Praha 411"
"MUDr. Miroslav Tobrman","1130780161","Česká nemocniční s.r.o.","Údolní 316/94, 14200 Praha 411",
"MUDr. Miroslav Tobrman","1130780161","ImunoGen s.r.o.","gynekologie","Údolní 316/94, 14200 Praha 411"
" Marina Tomilova","5159903175","GynPrahaPlus s.r.o.","Cihlářská 782/10a, 19000 Praha 9",
" Marina Tomilova","5159903175","GYNEM, s.r.o.","Ledčická 1142/1, 18400 Praha 84",
" Marina Tomilova","5159903175","Gynekologie MUDr. Tomilova s.r.o.","gynekologie a porodnictví","Vinohradská 1316/95, 12000 Praha 2"
" Marina Tomilova","5159903175","GynPrahaPlus s.r.o.","Cihlářská 782/10a, 19000 Praha 9",
" Marina Tomilova","5159903175","GYNEM, s.r.o.","Ledčická 1142/1, 18400 Praha 84",
" Marina Tomilova","5159903175","Gynekologie MUDr. Tomilova s.r.o.","gynekologie a porodnictví","Vinohradská 1316/95, 12000 Praha 2"
"MUDr. Klára Trojanová","5166554192","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Jakub Tůma","1145367175","Fakultní Thomayerova nemocnice","Gynekologicko-porodnické oddělení","Vídeňská 800, 14059 Praha 4"
"MUDr. Bedřich Turin","1137583168","MUDr. Bedřich TURIN","Roškotova 1717 / 2 , 14000 Praha 4",
"MUDr. Radovan Turyna, Ph.D.","1137418168","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Radovan Turyna, Ph.D.","1137418168","Ústav pro péči o matku a dítě","Onkogynekologické centrum","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Radovan Turyna, Ph.D.","1137418168","Institut postgraduálního vzdělávání ve zdravotnictví (IPVZ)","Ruská 85, 10005 Praha 10",
"MUDr. Jan Uher","1123281155","MUDr. Jan Uher","gynekologie a porodnictví","Vinohradská 176/1513, 13000 Praha 3"
"MUDr. Petr Uher, Ph.D.","1127470158","FertiCare SE","anesteziologie a intenzivní medicína, gynekologie a porodnictví, gynekologie dětí a dospívajících, lékařská genetika, reprodukční medicína","Bělehradská 1042/ 14, 36001 Karlovy Vary 1"
"MUDr. Petr Uher, Ph.D.","1127470158","ZNAMED s.r.o.","Gynekologie a porodnictví, reprodukční medicína","MUDr Jana Janského 2675/11, 66902 Znojmo 2"
"MUDr. Petr Uher, Ph.D.","1127470158","FertiCare SE","Radlická 3185/1c, 15000 Praha 5",
"MUDr. Petr Uher, Ph.D.","1127470158","JOGYN s.r.o.","Radlická 3185/1C, 15000 Praha 5",
"MUDr. Michal Uhlíř","1137329168","RABBIT, spol. s.r.o.","Elišky Přemyslovny 433, 15600 Praha 516",
"MUDr. Eva Uhrová","5130363160","Fakultní nemocnice v Motole","gynekologicko-porodnická klinika","V Úvalu 84, 15006 Praha 5"
"MUDr. Erika Utracka","5160594185","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Vladimír Vacek","1122059154","MEDA spol. s r.o.","Gynekologie, porodnictví a sexuologie","Budínova 67/ 2, 18000 Praha 8"
"MUDr. Lenka Vacková","5149155178","ISCARE a.s.","Centrum gynekologie( GynCentrum)","Českomoravská 2510/19, 19000 Praha 9"
"doc. MUDr. Jaromír Vachoušek, CSc.","1113216146","První česká lékařská společnost, s.r.o.","Centrum pro nemoci prsu","Chmelová 3312/6a, 10600 Praha 106"
"MUDr. Jarmila Vajčnerová","5112774145","MUDr. Jarmila Vajčnerová","Zdravotnické zařízení Vinohrady","Vinohradská 176, 13000 Praha 3"
"MUDr. Martin Valachovič","1150335180","GENNET, s.r.o.","IVF","Kostelní 9/292, 17000 Praha 7"
"MUDr. Andrea Válková","5161880190","Fakultní nemocnice Bulovka","Gynekologicko-porodnická klinika","Budínova 2, 18000 Praha 8"
"MUDr. Hana Válková","5109784141","PULS, s.r.o.","Chemická 952, 14800 Praha 414",
"MUDr. Richard Vanko","1136326167","Almeda, a.s., Nemocnice Neratovice","Gynekologicko-porodnické oddělení","Alšova 462, 27711 Neratovice"
"MUDr. Richard Vanko","1136326167","MUDr. Richard Vanko s.r.o.","gynekologie a porodnictví","Vinohradská 1316/95, 12000 Praha 2"
"MUDr. Dagmar Vávrová","5121011153","Gynekologie Zárubova s.r.o.","Zárubova 498/31, Kamýk, 14200 Praha 411",
"MUDr. Zuzana Vejběrová","5150144179","GYN - FEM, s.r.o.","Nad Olšinami 448/5, 10000 Praha 10",
"MUDr. Vladimír Veleba","1130648161","PULS, s.r.o.","Chemická 952, 14800 Praha 414",
"MUDr. Petr Velebil, CSc.","1124736156","Ústav pro péči o matku a dítě","Gynekologicko porodnické odd.","Podolské nábřeží 157, 14700 Praha 47"
"MUDr. Miroslav Verner","1147535177","Canadian Medical s r.o.","gynekologie","Evropská 859/115, 16000 Praha 6"
"MUDr. Miroslav Verner","1147535177","PorGyS s.r.o.","Samostatná ordinace PL - gynekologa","Vinohradská 1513/176, 13000 Praha 3"
"MUDr. Radka Vetešníková-Koubová","5144161173","MUDr. Radka Vetešníková - Koubová","Samostatná ordinace PL- gynekologa","Generála Janouška 902/17, 19800 Praha 98"
"MUDr. Monika Větrovská","5160413188","Fakultní nemocnice Královské Vinohrady","Gynekologicko-porodnická klinika","Šrobárova 50, 10000 Praha 10"
